"","student_id","group_ids_together","grade","numerical_grade_equivalent"
"2867",336695,"CCC, 2014B","WNF",NA
"2868",336695,"CCC, 2014J","Cr",5
"2869",336696,"DDD, 2013B","P",4
"2870",336772,"CCC, 2014J","D",6
"2871",336936,"DDD, 2014B","WNF",NA
"2872",337000,"FFF, 2014J","Cr",5
"2873",337048,"DDD, 2013B","WNF",NA
"2874",337048,"DDD, 2014J","WNF",NA
"2875",337151,"BBB, 2013J","D",6
"2876",337189,"FFF, 2013B","HD",7
"2877",337359,"DDD, 2014J","D",6
"2878",337414,"DDD, 2013B","WNF",NA
"2879",337615,"FFF, 2014B","F",1.5
"2880",337748,"AAA, 2014J","WNF",NA
"2881",337940,"FFF, 2014B","WNF",NA
"2882",338034,"DDD, 2013J","F",1.5
"2883",338056,"BBB, 2013B","Cr",5
"2884",338076,"DDD, 2013B","Cr",5
"2885",338089,"FFF, 2013B","HD",7
"2886",338113,"GGG, 2014J","Cr",5
"2887",338168,"BBB, 2014B","Cr",5
"2888",338407,"AAA, 2014J","Cr",5
"2889",338446,"GGG, 2013J","Cr",5
"2890",338536,"FFF, 2013J","D",6
"2891",338554,"BBB, 2014J","Cr",5
"2892",338604,"CCC, 2014B","P",4
"2893",338669,"DDD, 2013B","WNF",NA
"2894",338689,"FFF, 2014J","D",6
"2895",338704,"DDD, 2014J","D",6
"2896",338731,"CCC, 2014B","WNF",NA
"2897",338731,"CCC, 2014J","F",1.5
"2898",338741,"BBB, 2013J","Cr",5
"2899",338806,"FFF, 2013J","F",1.5
"2900",338806,"FFF, 2014J","P",4
"2901",338854,"EEE, 2014B","P",4
"2902",338861,"BBB, 2013B","Cr",5
"2903",338894,"EEE, 2013J","Cr",5
"2904",338958,"FFF, 2014B","F",1.5
"2905",338975,"FFF, 2013J","D",6
"2906",338983,"CCC, 2014J","WNF",NA
"2907",339235,"CCC, 2014J","HD",7
"2908",339379,"BBB, 2013B","HD",7
"2909",339381,"BBB, 2014B","HD",7
"2910",339481,"DDD, 2013B","F",1.5
"2911",339494,"BBB, 2013J","D",6
"2912",339513,"DDD, 2014B","Cr",5
"2913",339519,"FFF, 2014J","P",4
"2914",339608,"BBB, 2013J","P",4
"2915",339640,"EEE, 2013J","HD",7
"2916",339645,"GGG, 2014J","HD",7
"2917",339727,"GGG, 2013J","HD",7
"2918",339728,"FFF, 2014B","D",6
"2919",339739,"DDD, 2013J","Cr",5
"2920",339785,"EEE, 2013J","D",6
"2921",339824,"CCC, 2014J","WNF",NA
"2922",339824,"FFF, 2014B","HD",7
"2923",339853,"DDD, 2014J","F",1.5
"2924",339853,"GGG, 2013J","D",6
"2925",339855,"FFF, 2014B","WNF",NA
"2926",339924,"DDD, 2013J","F",1.5
"2927",339946,"BBB, 2013B","WNF",NA
"2928",339972,"AAA, 2013J","F",1.5
"2929",340010,"CCC, 2014J","P",4
"2930",340216,"BBB, 2014J","D",6
"2931",340242,"GGG, 2014J","D",6
"2932",340399,"DDD, 2013B","P",4
"2933",340486,"GGG, 2013J","HD",7
"2934",340496,"FFF, 2013B","HD",7
"2935",340592,"BBB, 2014J","HD",7
"2936",340627,"DDD, 2014J","P",4
"2937",340647,"FFF, 2013J","Cr",5
"2938",340751,"FFF, 2013J","WNF",NA
"2939",340831,"BBB, 2013B","WNF",NA
"2940",340831,"BBB, 2014B","D",6
"2941",340831,"FFF, 2014J","WNF",NA
"2942",340899,"BBB, 2014J","WNF",NA
"2943",340911,"BBB, 2013J","Cr",5
"2944",340965,"BBB, 2013J","Cr",5
"2945",341010,"EEE, 2014J","D",6
"2946",341040,"BBB, 2013B","WNF",NA
"2947",341044,"FFF, 2014B","F",1.5
"2948",341093,"FFF, 2014J","Cr",5
"2949",341096,"FFF, 2013J","F",1.5
"2950",341229,"BBB, 2013B","Cr",5
"2951",341361,"CCC, 2014J","WNF",NA
"2952",341361,"FFF, 2013J","P",4
"2953",341457,"FFF, 2014J","WNF",NA
"2954",341470,"FFF, 2013J","D",6
"2955",341509,"BBB, 2013B","P",4
"2956",341611,"BBB, 2014J","P",4
"2957",341612,"BBB, 2013J","WNF",NA
"2958",341629,"FFF, 2014J","D",6
"2959",341839,"FFF, 2013J","WNF",NA
"2960",341854,"DDD, 2013J","HD",7
"2961",341855,"DDD, 2013J","WNF",NA
"2962",341855,"DDD, 2014J","F",1.5
"2963",341872,"AAA, 2013J","P",4
"2964",341876,"AAA, 2014J","WNF",NA
"2965",341921,"DDD, 2014J","D",6
"2966",342007,"AAA, 2013J","WNF",NA
"2967",342007,"AAA, 2014J","D",6
"2968",342017,"BBB, 2014B","D",6
"2969",342100,"DDD, 2013J","D",6
"2970",342125,"FFF, 2013B","WNF",NA
"2971",342125,"FFF, 2014B","P",4
"2972",342155,"FFF, 2013J","Cr",5
"2973",342192,"BBB, 2014J","P",4
"2974",342234,"FFF, 2014B","D",6
"2975",342303,"FFF, 2014B","WNF",NA
"2976",342387,"DDD, 2013J","P",4
"2977",342475,"FFF, 2013B","Cr",5
"2978",342483,"DDD, 2013J","WNF",NA
"2979",342514,"AAA, 2013J","D",6
"2980",342685,"BBB, 2013J","Cr",5
"2981",342697,"DDD, 2013J","WNF",NA
"2982",342799,"CCC, 2014J","P",4
"2983",342946,"GGG, 2014J","P",4
"2984",342949,"DDD, 2013J","F",1.5
"2985",342953,"FFF, 2013J","HD",7
"2986",342957,"CCC, 2014B","F",1.5
"2987",342957,"EEE, 2014B","HD",7
"2988",342962,"EEE, 2013J","Cr",5
"2989",342972,"AAA, 2013J","P",4
"2990",342974,"CCC, 2014B","Cr",5
"2991",343138,"BBB, 2014J","P",4
"2992",343238,"DDD, 2013J","F",1.5
"2993",343419,"FFF, 2013J","HD",7
"2994",343446,"AAA, 2013J","D",6
"2995",343543,"EEE, 2013J","HD",7
"2996",343655,"GGG, 2014J","Cr",5
"2997",343658,"FFF, 2013J","Cr",5
"2998",343709,"FFF, 2014J","P",4
"2999",343781,"DDD, 2013J","HD",7
"3000",343828,"FFF, 2013J","F",1.5
"3001",343911,"DDD, 2013J","P",4
"3002",343913,"FFF, 2013B","Cr",5
"3003",344098,"GGG, 2014B","D",6
"3004",344199,"DDD, 2013B","WNF",NA
"3005",344282,"AAA, 2013J","F",1.5
"3006",344367,"CCC, 2014B","F",1.5
"3007",344367,"DDD, 2013B","F",1.5
"3008",344396,"CCC, 2014B","P",4
"3009",344409,"FFF, 2014B","HD",7
"3010",344451,"FFF, 2014B","D",6
"3011",344474,"DDD, 2013B","WNF",NA
"3012",344474,"DDD, 2013J","P",4
"3013",344568,"BBB, 2013J","Cr",5
"3014",344676,"EEE, 2013J","Cr",5
"3015",344740,"EEE, 2014J","HD",7
"3016",344787,"FFF, 2013J","Cr",5
"3017",344873,"DDD, 2013B","P",4
"3018",345064,"FFF, 2013B","D",6
"3019",345068,"AAA, 2013J","D",6
"3020",345083,"BBB, 2013J","WNF",NA
"3021",345128,"BBB, 2013J","Cr",5
"3022",345256,"CCC, 2014B","HD",7
"3023",345256,"EEE, 2014J","HD",7
"3024",345257,"DDD, 2013B","Cr",5
"3025",345271,"FFF, 2014J","HD",7
"3026",345288,"EEE, 2014J","D",6
"3027",345313,"DDD, 2013B","F",1.5
"3028",345357,"AAA, 2013J","D",6
"3029",345440,"AAA, 2014J","Cr",5
"3030",345442,"FFF, 2014B","F",1.5
"3031",345519,"AAA, 2014J","D",6
"3032",345568,"DDD, 2013B","Cr",5
"3033",345881,"GGG, 2014B","Cr",5
"3034",346025,"AAA, 2013J","D",6
"3035",346093,"EEE, 2014J","HD",7
"3036",346118,"AAA, 2014J","Cr",5
"3037",346207,"FFF, 2013B","D",6
"3038",346333,"DDD, 2013J","D",6
"3039",346853,"FFF, 2013B","D",6
"3040",347197,"FFF, 2014J","HD",7
"3041",347365,"DDD, 2014B","F",1.5
"3042",347484,"FFF, 2013J","Cr",5
"3043",347518,"EEE, 2013J","HD",7
"3044",347764,"CCC, 2014B","F",1.5
"3045",347809,"CCC, 2014J","HD",7
"3046",347809,"FFF, 2013J","HD",7
"3047",347864,"BBB, 2014B","WNF",NA
"3048",348050,"CCC, 2014B","Cr",5
"3049",348050,"DDD, 2013J","D",6
"3050",348108,"FFF, 2014J","D",6
"3051",348159,"CCC, 2014B","HD",7
"3052",348159,"FFF, 2013B","HD",7
"3053",348275,"AAA, 2014J","WNF",NA
"3054",348288,"EEE, 2014J","D",6
"3055",348324,"FFF, 2014J","D",6
"3056",348351,"CCC, 2014J","P",4
"3057",348351,"EEE, 2013J","D",6
"3058",348439,"DDD, 2014B","WNF",NA
"3059",348547,"DDD, 2013J","WNF",NA
"3060",348579,"GGG, 2013J","HD",7
"3061",348655,"EEE, 2013J","Cr",5
"3062",348717,"FFF, 2013J","Cr",5
"3063",348771,"BBB, 2014B","P",4
"3064",348783,"CCC, 2014J","HD",7
"3065",348783,"FFF, 2013J","HD",7
"3066",348790,"DDD, 2013B","WNF",NA
"3067",348807,"AAA, 2014J","D",6
"3068",348837,"GGG, 2014J","HD",7
"3069",348855,"CCC, 2014J","HD",7
"3070",348855,"FFF, 2014B","D",6
"3071",348986,"FFF, 2013B","D",6
"3072",349040,"BBB, 2013B","WNF",NA
"3073",349069,"CCC, 2014B","F",1.5
"3074",349093,"CCC, 2014J","HD",7
"3075",349219,"FFF, 2013J","P",4
"3076",349247,"FFF, 2013J","WNF",NA
"3077",349258,"BBB, 2014B","Cr",5
"3078",349359,"FFF, 2013B","WNF",NA
"3079",349360,"GGG, 2013J","D",6
"3080",349515,"FFF, 2014J","Cr",5
"3081",349554,"BBB, 2013J","D",6
"3082",349675,"BBB, 2013J","P",4
"3083",349676,"FFF, 2013J","D",6
"3084",349688,"DDD, 2014J","Cr",5
"3085",349710,"DDD, 2013J","WNF",NA
"3086",349908,"FFF, 2013B","Cr",5
"3087",349910,"DDD, 2014J","Cr",5
"3088",349924,"BBB, 2014J","WNF",NA
"3089",350156,"AAA, 2014J","P",4
"3090",350188,"AAA, 2013J","Cr",5
"3091",350267,"CCC, 2014J","WNF",NA
"3092",350312,"BBB, 2014J","HD",7
"3093",350398,"DDD, 2013B","WNF",NA
"3094",350622,"BBB, 2013B","Cr",5
"3095",350644,"DDD, 2013J","P",4
"3096",350660,"FFF, 2013B","D",6
"3097",350690,"DDD, 2013B","WNF",NA
"3098",350795,"BBB, 2013B","D",6
"3099",350797,"BBB, 2014J","D",6
"3100",350929,"DDD, 2013J","HD",7
"3101",350939,"AAA, 2014J","Cr",5
"3102",350944,"GGG, 2014J","P",4
"3103",350949,"DDD, 2013J","WNF",NA
"3104",351034,"FFF, 2013B","HD",7
"3105",351050,"BBB, 2014J","D",6
"3106",351080,"DDD, 2014J","F",1.5
"3107",351147,"FFF, 2014J","HD",7
"3108",351170,"FFF, 2013J","F",1.5
"3109",351181,"FFF, 2014B","HD",7
"3110",351244,"DDD, 2014J","P",4
"3111",351271,"BBB, 2013B","D",6
"3112",351290,"BBB, 2013B","Cr",5
"3113",351328,"CCC, 2014B","WNF",NA
"3114",351336,"AAA, 2014J","Cr",5
"3115",351378,"FFF, 2013B","P",4
"3116",351500,"FFF, 2013B","Cr",5
"3117",351505,"FFF, 2013J","D",6
"3118",351512,"DDD, 2013B","HD",7
"3119",351543,"BBB, 2013B","F",1.5
"3120",351577,"CCC, 2014B","HD",7
"3121",351775,"CCC, 2014B","P",4
"3122",351775,"DDD, 2013B","P",4
"3123",351903,"CCC, 2014J","WNF",NA
"3124",352051,"DDD, 2013J","P",4
"3125",352112,"BBB, 2013J","D",6
"3126",352161,"BBB, 2013B","WNF",NA
"3127",352339,"BBB, 2013J","WNF",NA
"3128",352364,"BBB, 2013B","HD",7
"3129",352382,"GGG, 2013J","D",6
"3130",352637,"CCC, 2014J","HD",7
"3131",352679,"DDD, 2014B","WNF",NA
"3132",352688,"BBB, 2013J","Cr",5
"3133",352771,"DDD, 2013J","D",6
"3134",352953,"BBB, 2014B","WNF",NA
"3135",353018,"FFF, 2013B","D",6
"3136",353093,"BBB, 2013B","HD",7
"3137",353221,"FFF, 2013B","D",6
"3138",353352,"BBB, 2013B","D",6
"3139",353368,"EEE, 2014B","D",6
"3140",353665,"AAA, 2014J","P",4
"3141",353790,"FFF, 2013J","P",4
"3142",353804,"CCC, 2014B","WNF",NA
"3143",353804,"CCC, 2014J","WNF",NA
"3144",353953,"EEE, 2014B","HD",7
"3145",353969,"DDD, 2014J","WNF",NA
"3146",353979,"FFF, 2014B","F",1.5
"3147",354050,"DDD, 2013B","F",1.5
"3148",354050,"DDD, 2014B","F",1.5
"3149",354058,"BBB, 2013B","Cr",5
"3150",354170,"AAA, 2014J","P",4
"3151",354171,"FFF, 2013B","D",6
"3152",354173,"FFF, 2013B","WNF",NA
"3153",354550,"FFF, 2013J","F",1.5
"3154",354607,"CCC, 2014B","Cr",5
"3155",354688,"CCC, 2014J","P",4
"3156",354698,"FFF, 2014J","P",4
"3157",354779,"BBB, 2013J","D",6
"3158",354895,"BBB, 2013B","WNF",NA
"3159",354984,"BBB, 2014B","Cr",5
"3160",354988,"FFF, 2014B","WNF",NA
"3161",354992,"FFF, 2013B","D",6
"3162",355034,"DDD, 2014J","WNF",NA
"3163",355049,"EEE, 2014J","D",6
"3164",355143,"CCC, 2014B","F",1.5
"3165",355143,"FFF, 2013B","P",4
"3166",355147,"BBB, 2014B","D",6
"3167",355293,"FFF, 2013J","WNF",NA
"3168",355293,"FFF, 2014J","F",1.5
"3169",355309,"DDD, 2014B","Cr",5
"3170",355335,"FFF, 2013J","Cr",5
"3171",355369,"BBB, 2013B","WNF",NA
"3172",355510,"DDD, 2013J","HD",7
"3173",355591,"BBB, 2013J","WNF",NA
"3174",355617,"EEE, 2014J","D",6
"3175",355643,"BBB, 2014B","Cr",5
"3176",355738,"FFF, 2013B","D",6
"3177",355780,"DDD, 2014B","WNF",NA
"3178",355935,"CCC, 2014J","Cr",5
"3179",355935,"DDD, 2014B","D",6
"3180",355998,"BBB, 2013B","P",4
"3181",356166,"DDD, 2014B","D",6
"3182",356170,"AAA, 2014J","Cr",5
"3183",356257,"DDD, 2013B","WNF",NA
"3184",356274,"CCC, 2014B","F",1.5
"3185",356297,"CCC, 2014J","F",1.5
"3186",356297,"DDD, 2014B","D",6
"3187",356371,"FFF, 2014B","Cr",5
"3188",356386,"BBB, 2014B","P",4
"3189",356397,"FFF, 2013J","Cr",5
"3190",356523,"CCC, 2014B","WNF",NA
"3191",356523,"CCC, 2014J","D",6
"3192",356561,"DDD, 2014J","F",1.5
"3193",356568,"EEE, 2013J","D",6
"3194",356705,"DDD, 2014B","WNF",NA
"3195",356735,"EEE, 2014J","HD",7
"3196",357030,"BBB, 2013B","WNF",NA
"3197",357176,"CCC, 2014B","D",6
"3198",357219,"FFF, 2013B","D",6
"3199",357297,"FFF, 2013B","P",4
"3200",357576,"DDD, 2013B","F",1.5
"3201",357668,"AAA, 2013J","P",4
"3202",357851,"CCC, 2014B","WNF",NA
"3203",357851,"FFF, 2013J","WNF",NA
"3204",357901,"BBB, 2014J","F",1.5
"3205",357928,"BBB, 2013B","F",1.5
"3206",357942,"CCC, 2014B","WNF",NA
"3207",358001,"BBB, 2014J","Cr",5
"3208",358054,"BBB, 2014B","WNF",NA
"3209",358075,"CCC, 2014B","WNF",NA
"3210",358075,"CCC, 2014J","Cr",5
"3211",358075,"DDD, 2013B","P",4
"3212",358182,"AAA, 2014J","D",6
"3213",358204,"BBB, 2014J","HD",7
"3214",358341,"GGG, 2014J","P",4
"3215",358504,"DDD, 2013J","HD",7
"3216",358522,"DDD, 2013B","D",6
"3217",358578,"CCC, 2014J","WNF",NA
"3218",358808,"FFF, 2013B","Cr",5
"3219",358956,"BBB, 2014B","Cr",5
"3220",358966,"GGG, 2014J","HD",7
"3221",359114,"CCC, 2014B","Cr",5
"3222",359149,"FFF, 2013J","WNF",NA
"3223",359156,"FFF, 2013B","HD",7
"3224",359417,"FFF, 2013B","Cr",5
"3225",359438,"BBB, 2014B","D",6
"3226",359460,"EEE, 2014B","WNF",NA
"3227",359640,"FFF, 2013B","D",6
"3228",359645,"GGG, 2014B","WNF",NA
"3229",359657,"DDD, 2014J","WNF",NA
"3230",359855,"DDD, 2013J","WNF",NA
"3231",359883,"FFF, 2013B","Cr",5
"3232",359943,"DDD, 2013J","Cr",5
"3233",359958,"CCC, 2014J","D",6
"3234",360024,"FFF, 2013B","WNF",NA
"3235",360188,"BBB, 2013B","HD",7
"3236",360190,"BBB, 2014B","P",4
"3237",360266,"EEE, 2014J","HD",7
"3238",360489,"BBB, 2013B","WNF",NA
"3239",360492,"DDD, 2013B","HD",7
"3240",360683,"GGG, 2013J","HD",7
"3241",360726,"FFF, 2013B","D",6
"3242",360747,"FFF, 2013J","Cr",5
"3243",360759,"DDD, 2014B","WNF",NA
"3244",360876,"BBB, 2013J","F",1.5
"3245",360877,"BBB, 2013B","D",6
"3246",360938,"DDD, 2013B","F",1.5
"3247",360986,"FFF, 2013J","P",4
"3248",361209,"DDD, 2013B","Cr",5
"3249",361243,"DDD, 2013J","P",4
"3250",361282,"DDD, 2013B","WNF",NA
"3251",361282,"DDD, 2013J","Cr",5
"3252",361410,"CCC, 2014B","P",4
"3253",361411,"BBB, 2014J","P",4
"3254",361603,"BBB, 2013B","D",6
"3255",361837,"FFF, 2013B","WNF",NA
"3256",361837,"FFF, 2013J","HD",7
"3257",361889,"DDD, 2013J","WNF",NA
"3258",362037,"DDD, 2013B","Cr",5
"3259",362115,"DDD, 2014B","F",1.5
"3260",362140,"CCC, 2014J","D",6
"3261",362223,"CCC, 2014B","Cr",5
"3262",362374,"DDD, 2013B","P",4
"3263",362548,"CCC, 2014J","F",1.5
"3264",362647,"DDD, 2013J","Cr",5
"3265",362661,"FFF, 2014B","D",6
"3266",362668,"FFF, 2013B","D",6
"3267",362760,"BBB, 2013B","P",4
"3268",362877,"BBB, 2013B","WNF",NA
"3269",363110,"BBB, 2014B","P",4
"3270",363122,"DDD, 2014B","F",1.5
"3271",363213,"BBB, 2014J","Cr",5
"3272",363374,"CCC, 2014B","F",1.5
"3273",363396,"BBB, 2014B","HD",7
"3274",363401,"BBB, 2013B","F",1.5
"3275",363416,"BBB, 2013B","Cr",5
"3276",363660,"BBB, 2013B","HD",7
"3277",363738,"FFF, 2013J","WNF",NA
"3278",363749,"FFF, 2013B","HD",7
"3279",363773,"CCC, 2014B","Cr",5
"3280",363906,"CCC, 2014B","P",4
"3281",363939,"CCC, 2014B","F",1.5
"3282",363939,"EEE, 2013J","D",6
"3283",363990,"DDD, 2013J","F",1.5
"3284",364021,"DDD, 2013B","F",1.5
"3285",364066,"FFF, 2014J","HD",7
"3286",364073,"BBB, 2013J","HD",7
"3287",364103,"CCC, 2014J","P",4
"3288",364177,"AAA, 2013J","Cr",5
"3289",364239,"DDD, 2013J","D",6
"3290",364322,"EEE, 2014J","D",6
"3291",364405,"DDD, 2013B","HD",7
"3292",364527,"BBB, 2014J","D",6
"3293",364547,"DDD, 2013J","Cr",5
"3294",364666,"BBB, 2013J","P",4
"3295",364770,"DDD, 2013J","Cr",5
"3296",364790,"FFF, 2013J","HD",7
"3297",364871,"BBB, 2013J","Cr",5
"3298",364957,"AAA, 2014J","P",4
"3299",364974,"FFF, 2013J","Cr",5
"3300",365060,"BBB, 2013J","WNF",NA
"3301",365084,"GGG, 2014B","HD",7
"3302",365097,"BBB, 2014J","D",6
"3303",365111,"BBB, 2014B","WNF",NA
"3304",365111,"BBB, 2014J","Cr",5
"3305",365169,"BBB, 2013J","HD",7
"3306",365192,"GGG, 2013J","D",6
"3307",365222,"EEE, 2013J","D",6
"3308",365244,"AAA, 2013J","P",4
"3309",365375,"DDD, 2014J","WNF",NA
"3310",365397,"DDD, 2014B","F",1.5
"3311",365439,"BBB, 2013B","Cr",5
"3312",365452,"BBB, 2013B","Cr",5
"3313",365488,"BBB, 2013B","Cr",5
"3314",365488,"BBB, 2014B","P",4
"3315",365631,"BBB, 2013J","D",6
"3316",365642,"AAA, 2013J","Cr",5
"3317",365661,"CCC, 2014J","D",6
"3318",365701,"CCC, 2014J","HD",7
"3319",365707,"BBB, 2013B","D",6
"3320",365762,"EEE, 2013J","WNF",NA
"3321",365764,"DDD, 2014B","F",1.5
"3322",365782,"DDD, 2013B","D",6
"3323",365860,"FFF, 2014B","D",6
"3324",365893,"DDD, 2013J","WNF",NA
"3325",365893,"DDD, 2014J","F",1.5
"3326",365993,"CCC, 2014B","P",4
"3327",366024,"DDD, 2013B","F",1.5
"3328",366140,"FFF, 2014J","D",6
"3329",366164,"CCC, 2014J","WNF",NA
"3330",366267,"DDD, 2013J","WNF",NA
"3331",366310,"CCC, 2014B","P",4
"3332",366310,"DDD, 2013B","P",4
"3333",366367,"CCC, 2014J","P",4
"3334",366371,"GGG, 2014B","P",4
"3335",366424,"CCC, 2014B","WNF",NA
"3336",366424,"EEE, 2014B","D",6
"3337",366449,"DDD, 2013J","D",6
"3338",366479,"BBB, 2014J","Cr",5
"3339",366483,"AAA, 2013J","D",6
"3340",366492,"FFF, 2013B","Cr",5
"3341",366524,"BBB, 2013J","D",6
"3342",366649,"FFF, 2013B","HD",7
"3343",366771,"GGG, 2014B","Cr",5
"3344",366873,"CCC, 2014J","F",1.5
"3345",366936,"BBB, 2014B","WNF",NA
"3346",366987,"DDD, 2013J","D",6
"3347",367127,"DDD, 2014B","D",6
"3348",367151,"FFF, 2014J","WNF",NA
"3349",367304,"BBB, 2013B","F",1.5
"3350",367309,"DDD, 2014J","Cr",5
"3351",367348,"BBB, 2013B","Cr",5
"3352",367352,"CCC, 2014J","P",4
"3353",367433,"BBB, 2013J","D",6
"3354",367510,"CCC, 2014J","WNF",NA
"3355",367510,"FFF, 2013J","WNF",NA
"3356",367510,"FFF, 2014B","WNF",NA
"3357",367535,"BBB, 2014B","P",4
"3358",367605,"FFF, 2013J","P",4
"3359",367609,"BBB, 2013B","D",6
"3360",367646,"DDD, 2014B","HD",7
"3361",367696,"FFF, 2013B","D",6
"3362",367815,"CCC, 2014J","WNF",NA
"3363",367898,"FFF, 2014B","HD",7
"3364",368077,"BBB, 2013J","D",6
"3365",368106,"DDD, 2013J","F",1.5
"3366",368194,"AAA, 2013J","P",4
"3367",368195,"DDD, 2014J","WNF",NA
"3368",368245,"GGG, 2013J","D",6
"3369",368306,"EEE, 2014B","P",4
"3370",368315,"FFF, 2013J","HD",7
"3371",368436,"CCC, 2014J","Cr",5
"3372",368436,"DDD, 2013J","P",4
"3373",368483,"EEE, 2013J","WNF",NA
"3374",368507,"FFF, 2013B","Cr",5
"3375",368521,"BBB, 2014J","Cr",5
"3376",368675,"FFF, 2014B","Cr",5
"3377",368749,"DDD, 2013B","F",1.5
"3378",368824,"AAA, 2013J","P",4
"3379",368876,"CCC, 2014B","P",4
"3380",368886,"FFF, 2013B","D",6
"3381",368935,"FFF, 2013J","F",1.5
"3382",368963,"AAA, 2013J","Cr",5
"3383",368969,"GGG, 2013J","HD",7
"3384",369119,"EEE, 2013J","P",4
"3385",369208,"CCC, 2014J","P",4
"3386",369208,"FFF, 2013J","P",4
"3387",369234,"BBB, 2014J","F",1.5
"3388",369242,"CCC, 2014J","WNF",NA
"3389",369242,"FFF, 2014J","D",6
"3390",369319,"DDD, 2013J","P",4
"3391",369378,"GGG, 2013J","WNF",NA
"3392",369450,"FFF, 2014J","Cr",5
"3393",369610,"CCC, 2014J","D",6
"3394",369644,"FFF, 2014J","WNF",NA
"3395",369713,"EEE, 2014J","HD",7
"3396",369715,"BBB, 2014B","Cr",5
"3397",369811,"FFF, 2013B","D",6
"3398",369834,"AAA, 2014J","WNF",NA
"3399",369908,"DDD, 2013B","P",4
"3400",369942,"EEE, 2014J","HD",7
"3401",369986,"BBB, 2013J","P",4
"3402",370008,"BBB, 2014B","D",6
"3403",370089,"DDD, 2014B","WNF",NA
"3404",370089,"DDD, 2014J","D",6
"3405",370100,"DDD, 2014J","WNF",NA
"3406",370184,"DDD, 2014J","Cr",5
"3407",370274,"DDD, 2014J","Cr",5
"3408",370294,"DDD, 2013J","HD",7
"3409",370302,"BBB, 2013B","F",1.5
"3410",370307,"BBB, 2013J","WNF",NA
"3411",370312,"FFF, 2013B","D",6
"3412",370336,"CCC, 2014B","D",6
"3413",370367,"DDD, 2013J","WNF",NA
"3414",370375,"DDD, 2014J","F",1.5
"3415",370512,"CCC, 2014J","P",4
"3416",370720,"BBB, 2013B","P",4
"3417",370735,"FFF, 2014J","D",6
"3418",370839,"CCC, 2014J","WNF",NA
"3419",370859,"BBB, 2013J","D",6
"3420",370865,"DDD, 2014B","P",4
"3421",370949,"DDD, 2013B","Cr",5
"3422",371019,"DDD, 2014J","HD",7
"3423",371044,"DDD, 2013B","Cr",5
"3424",371133,"FFF, 2013J","WNF",NA
"3425",371168,"FFF, 2014B","HD",7
"3426",371169,"FFF, 2013B","WNF",NA
"3427",371184,"DDD, 2013B","WNF",NA
"3428",371247,"FFF, 2013J","P",4
"3429",371402,"GGG, 2014J","D",6
"3430",371429,"CCC, 2014J","WNF",NA
"3431",371439,"CCC, 2014J","F",1.5
"3432",371526,"CCC, 2014B","P",4
"3433",371530,"BBB, 2013J","D",6
"3434",371679,"BBB, 2013B","D",6
"3435",371679,"DDD, 2013J","WNF",NA
"3436",371710,"AAA, 2014J","D",6
"3437",371787,"FFF, 2013B","D",6
"3438",371831,"DDD, 2013B","F",1.5
"3439",371869,"FFF, 2013J","Cr",5
"3440",371888,"BBB, 2013J","WNF",NA
"3441",371901,"CCC, 2014B","Cr",5
"3442",372141,"GGG, 2014J","D",6
"3443",372172,"BBB, 2013J","D",6
"3444",372234,"CCC, 2014J","D",6
"3445",372262,"FFF, 2013J","HD",7
"3446",372345,"FFF, 2014J","D",6
"3447",372509,"FFF, 2014J","Cr",5
"3448",372511,"FFF, 2014J","D",6
"3449",372577,"CCC, 2014J","WNF",NA
"3450",372577,"EEE, 2014J","WNF",NA
"3451",372602,"BBB, 2014J","D",6
"3452",372658,"BBB, 2013J","Cr",5
"3453",372691,"GGG, 2013J","HD",7
"3454",372812,"EEE, 2014B","WNF",NA
"3455",372837,"GGG, 2014B","D",6
"3456",372997,"BBB, 2014B","HD",7
"3457",373126,"DDD, 2013B","F",1.5
"3458",373135,"FFF, 2013B","D",6
"3459",373174,"BBB, 2013J","Cr",5
"3460",373174,"BBB, 2014J","Cr",5
"3461",373237,"DDD, 2013J","F",1.5
"3462",373269,"BBB, 2013J","F",1.5
"3463",373280,"DDD, 2013J","WNF",NA
"3464",373280,"DDD, 2014J","D",6
"3465",373369,"DDD, 2013B","HD",7
"3466",373613,"FFF, 2013B","Cr",5
"3467",373790,"DDD, 2014B","WNF",NA
"3468",373807,"BBB, 2013J","D",6
"3469",373846,"BBB, 2014J","WNF",NA
"3470",373848,"BBB, 2013J","Cr",5
"3471",373872,"AAA, 2014J","Cr",5
"3472",374028,"CCC, 2014B","HD",7
"3473",374038,"BBB, 2013J","P",4
"3474",374102,"BBB, 2013B","Cr",5
"3475",374192,"EEE, 2013J","HD",7
"3476",374234,"BBB, 2013B","HD",7
"3477",374266,"GGG, 2014B","HD",7
"3478",374353,"FFF, 2014J","WNF",NA
"3479",374515,"BBB, 2014B","WNF",NA
"3480",374636,"DDD, 2013J","Cr",5
"3481",374645,"DDD, 2014B","P",4
"3482",374739,"EEE, 2013J","P",4
"3483",374747,"BBB, 2014B","P",4
"3484",374756,"CCC, 2014B","HD",7
"3485",375260,"AAA, 2014J","Cr",5
"3486",375300,"DDD, 2013B","D",6
"3487",375527,"FFF, 2014J","P",4
"3488",375600,"GGG, 2013J","D",6
"3489",375646,"AAA, 2014J","D",6
"3490",375711,"BBB, 2014B","Cr",5
"3491",375717,"BBB, 2014B","HD",7
