"","vle_material_id","module_id","presentation_id","vle_resource_type"
"2268",547824,"DDD","2013B","url"
"2269",547680,"DDD","2013B","resource"
"2270",547856,"DDD","2013B","subpage"
"2271",547542,"DDD","2013B","oucontent"
"2272",547715,"DDD","2013B","resource"
"2273",547721,"DDD","2013B","resource"
"2274",547889,"DDD","2013B","subpage"
"2275",547578,"DDD","2013B","resource"
"2276",547758,"DDD","2013B","url"
"2277",547921,"DDD","2013B","subpage"
"2278",547610,"DDD","2013B","resource"
"2279",547790,"DDD","2013B","url"
"2280",547953,"DDD","2013B","subpage"
"2281",547643,"DDD","2013B","resource"
"2282",547821,"DDD","2013B","url"
"2283",547676,"DDD","2013B","resource"
"2284",547853,"DDD","2013B","subpage"
"2285",547310,"DDD","2013B","externalquiz"
"2286",547711,"DDD","2013B","resource"
"2287",547886,"DDD","2013B","subpage"
"2288",547575,"DDD","2013B","resource"
"2289",547753,"DDD","2013B","resource"
"2290",547918,"DDD","2013B","subpage"
"2291",547607,"DDD","2013B","resource"
"2292",547787,"DDD","2013B","url"
"2293",547950,"DDD","2013B","subpage"
"2294",547640,"DDD","2013B","resource"
"2295",547818,"DDD","2013B","url"
"2296",547673,"DDD","2013B","resource"
"2297",547850,"DDD","2013B","subpage"
"2298",547307,"DDD","2013B","externalquiz"
"2299",547708,"DDD","2013B","resource"
"2300",547883,"DDD","2013B","subpage"
"2301",547572,"DDD","2013B","resource"
"2302",547749,"DDD","2013B","resource"
"2303",547915,"DDD","2013B","subpage"
"2304",547604,"DDD","2013B","resource"
"2305",547784,"DDD","2013B","url"
"2306",547947,"DDD","2013B","subpage"
"2307",547637,"DDD","2013B","resource"
"2308",547815,"DDD","2013B","url"
"2309",547669,"DDD","2013B","resource"
"2310",547847,"DDD","2013B","url"
"2311",547304,"DDD","2013B","externalquiz"
"2312",547705,"DDD","2013B","resource"
"2313",547880,"DDD","2013B","subpage"
"2314",547569,"DDD","2013B","resource"
"2315",547746,"DDD","2013B","resource"
"2316",547912,"DDD","2013B","subpage"
"2317",547601,"DDD","2013B","resource"
"2318",547781,"DDD","2013B","url"
"2319",547944,"DDD","2013B","subpage"
"2320",547634,"DDD","2013B","resource"
"2321",547812,"DDD","2013B","url"
"2322",547666,"DDD","2013B","resource"
"2323",547844,"DDD","2013B","url"
"2324",547278,"DDD","2013B","forumng"
"2325",547702,"DDD","2013B","resource"
"2326",547877,"DDD","2013B","subpage"
"2327",547566,"DDD","2013B","resource"
"2328",547743,"DDD","2013B","resource"
"2329",547909,"DDD","2013B","subpage"
"2330",547598,"DDD","2013B","resource"
"2331",547778,"DDD","2013B","url"
"2332",547941,"DDD","2013B","subpage"
"2333",547631,"DDD","2013B","resource"
"2334",547663,"DDD","2013B","resource"
"2335",547841,"DDD","2013B","url"
"2336",547275,"DDD","2013B","forumng"
"2337",547699,"DDD","2013B","resource"
"2338",547874,"DDD","2013B","subpage"
"2339",547563,"DDD","2013B","resource"
"2340",547740,"DDD","2013B","resource"
"2341",547906,"DDD","2013B","subpage"
"2342",547595,"DDD","2013B","resource"
"2343",547775,"DDD","2013B","url"
"2344",547938,"DDD","2013B","subpage"
"2345",547628,"DDD","2013B","resource"
"2346",547808,"DDD","2013B","url"
"2347",547968,"DDD","2013B","ouelluminate"
"2348",547660,"DDD","2013B","resource"
"2349",547838,"DDD","2013B","url"
"2350",547272,"DDD","2013B","forumng"
"2351",547695,"DDD","2013B","resource"
"2352",547871,"DDD","2013B","subpage"
"2353",547560,"DDD","2013B","resource"
"2354",547737,"DDD","2013B","resource"
"2355",547903,"DDD","2013B","subpage"
"2356",547592,"DDD","2013B","resource"
"2357",547772,"DDD","2013B","url"
"2358",547935,"DDD","2013B","subpage"
"2359",547625,"DDD","2013B","resource"
"2360",547805,"DDD","2013B","url"
"2361",547656,"DDD","2013B","resource"
"2362",547835,"DDD","2013B","url"
"2363",547269,"DDD","2013B","forumng"
"2364",547692,"DDD","2013B","resource"
"2365",547867,"DDD","2013B","subpage"
"2366",547557,"DDD","2013B","ouwiki"
"2367",547733,"DDD","2013B","resource"
"2368",547900,"DDD","2013B","subpage"
"2369",547589,"DDD","2013B","resource"
"2370",547769,"DDD","2013B","url"
"2371",547932,"DDD","2013B","subpage"
"2372",547621,"DDD","2013B","resource"
"2373",547802,"DDD","2013B","url"
"2374",547964,"DDD","2013B","subpage"
"2375",547651,"DDD","2013B","resource"
"2376",547832,"DDD","2013B","url"
"2377",547688,"DDD","2013B","resource"
"2378",547864,"DDD","2013B","subpage"
"2379",547553,"DDD","2013B","ouwiki"
"2380",547730,"DDD","2013B","resource"
"2381",547897,"DDD","2013B","subpage"
"2382",547586,"DDD","2013B","resource"
"2383",547766,"DDD","2013B","url"
"2384",547929,"DDD","2013B","subpage"
"2385",547618,"DDD","2013B","resource"
"2386",547799,"DDD","2013B","url"
"2387",547961,"DDD","2013B","subpage"
"2388",547648,"DDD","2013B","resource"
"2389",547829,"DDD","2013B","url"
"2390",547685,"DDD","2013B","resource"
"2391",547861,"DDD","2013B","subpage"
"2392",547550,"DDD","2013B","ouwiki"
"2393",547726,"DDD","2013B","resource"
"2394",547894,"DDD","2013B","subpage"
"2395",547583,"DDD","2013B","resource"
"2396",547763,"DDD","2013B","url"
"2397",547926,"DDD","2013B","subpage"
"2398",547615,"DDD","2013B","resource"
"2399",547795,"DDD","2013B","url"
"2400",547958,"DDD","2013B","subpage"
"2401",547645,"DDD","2013B","resource"
"2402",547826,"DDD","2013B","url"
"2403",547682,"DDD","2013B","resource"
"2404",547858,"DDD","2013B","subpage"
"2405",547546,"DDD","2013B","oucontent"
"2406",547717,"DDD","2013B","resource"
"2407",547723,"DDD","2013B","resource"
"2408",547891,"DDD","2013B","subpage"
"2409",547580,"DDD","2013B","resource"
"2410",547760,"DDD","2013B","url"
"2411",547923,"DDD","2013B","subpage"
"2412",547612,"DDD","2013B","resource"
"2413",547792,"DDD","2013B","url"
"2414",547955,"DDD","2013B","subpage"
"2415",674050,"DDD","2013J","subpage"
"2416",674224,"DDD","2013J","resource"
"2417",674446,"DDD","2013J","url"
"2418",674085,"DDD","2013J","subpage"
"2419",674258,"DDD","2013J","resource"
"2420",673545,"DDD","2013J","forumng"
"2421",674121,"DDD","2013J","subpage"
"2422",674299,"DDD","2013J","resource"
"2423",673986,"DDD","2013J","subpage"
"2424",674155,"DDD","2013J","subpage"
"2425",674334,"DDD","2013J","resource"
"2426",674018,"DDD","2013J","subpage"
"2427",674188,"DDD","2013J","resource"
"2428",674374,"DDD","2013J","url"
"2429",674047,"DDD","2013J","subpage"
"2430",674221,"DDD","2013J","resource"
"2431",674443,"DDD","2013J","url"
"2432",674082,"DDD","2013J","subpage"
"2433",674255,"DDD","2013J","resource"
"2434",673541,"DDD","2013J","forumng"
"2435",674118,"DDD","2013J","subpage"
"2436",674290,"DDD","2013J","resource"
"2437",674296,"DDD","2013J","resource"
"2438",673983,"DDD","2013J","subpage"
"2439",674152,"DDD","2013J","subpage"
"2440",674331,"DDD","2013J","resource"
"2441",674015,"DDD","2013J","subpage"
"2442",674185,"DDD","2013J","resource"
"2443",674369,"DDD","2013J","oucollaborate"
"2444",674217,"DDD","2013J","resource"
"2445",674440,"DDD","2013J","url"
"2446",674078,"DDD","2013J","subpage"
"2447",674251,"DDD","2013J","resource"
"2448",673537,"DDD","2013J","forumng"
"2449",674113,"DDD","2013J","subpage"
"2450",674287,"DDD","2013J","resource"
"2451",674293,"DDD","2013J","resource"
"2452",673980,"DDD","2013J","subpage"
"2453",674149,"DDD","2013J","subpage"
"2454",674327,"DDD","2013J","resource"
"2455",674012,"DDD","2013J","subpage"
"2456",674182,"DDD","2013J","resource"
"2457",674364,"DDD","2013J","resource"
"2458",674044,"DDD","2013J","subpage"
"2459",674214,"DDD","2013J","resource"
"2460",674437,"DDD","2013J","url"
"2461",674074,"DDD","2013J","subpage"
"2462",674248,"DDD","2013J","resource"
"2463",673534,"DDD","2013J","forumng"
"2464",674110,"DDD","2013J","subpage"
"2465",674284,"DDD","2013J","resource"
"2466",673971,"DDD","2013J","subpage"
"2467",673977,"DDD","2013J","subpage"
"2468",674145,"DDD","2013J","subpage"
"2469",674324,"DDD","2013J","resource"
"2470",674009,"DDD","2013J","subpage"
"2471",674179,"DDD","2013J","resource"
"2472",674361,"DDD","2013J","resource"
"2473",674041,"DDD","2013J","subpage"
"2474",674434,"DDD","2013J","url"
"2475",674071,"DDD","2013J","subpage"
"2476",674245,"DDD","2013J","resource"
"2477",673530,"DDD","2013J","forumng"
"2478",674105,"DDD","2013J","subpage"
"2479",674281,"DDD","2013J","resource"
"2480",673968,"DDD","2013J","subpage"
"2481",673974,"DDD","2013J","subpage"
"2482",674142,"DDD","2013J","subpage"
"2483",674321,"DDD","2013J","resource"
"2484",674006,"DDD","2013J","subpage"
"2485",674176,"DDD","2013J","resource"
"2486",674358,"DDD","2013J","resource"
"2487",674038,"DDD","2013J","subpage"
"2488",674210,"DDD","2013J","resource"
"2489",674431,"DDD","2013J","url"
"2490",674067,"DDD","2013J","subpage"
"2491",674242,"DDD","2013J","resource"
"2492",673527,"DDD","2013J","forumng"
"2493",674102,"DDD","2013J","subpage"
"2494",674277,"DDD","2013J","resource"
"2495",673746,"DDD","2013J","ouwiki"
"2496",674139,"DDD","2013J","subpage"
"2497",674318,"DDD","2013J","resource"
"2498",674003,"DDD","2013J","subpage"
"2499",674172,"DDD","2013J","resource"
"2500",674355,"DDD","2013J","resource"
"2501",674035,"DDD","2013J","subpage"
"2502",674207,"DDD","2013J","resource"
"2503",674428,"DDD","2013J","url"
"2504",674064,"DDD","2013J","subpage"
"2505",674239,"DDD","2013J","resource"
"2506",673524,"DDD","2013J","externalquiz"
"2507",674099,"DDD","2013J","subpage"
"2508",674274,"DDD","2013J","resource"
"2509",673740,"DDD","2013J","oucontent"
"2510",674136,"DDD","2013J","subpage"
"2511",674315,"DDD","2013J","resource"
"2512",674000,"DDD","2013J","subpage"
"2513",674169,"DDD","2013J","subpage"
"2514",674351,"DDD","2013J","resource"
"2515",674032,"DDD","2013J","subpage"
"2516",674204,"DDD","2013J","resource"
"2517",674392,"DDD","2013J","url"
"2518",674061,"DDD","2013J","subpage"
"2519",674236,"DDD","2013J","resource"
"2520",673521,"DDD","2013J","externalquiz"
"2521",674096,"DDD","2013J","subpage"
"2522",674271,"DDD","2013J","resource"
"2523",673733,"DDD","2013J","oucontent"
"2524",674133,"DDD","2013J","subpage"
"2525",674312,"DDD","2013J","resource"
"2526",673997,"DDD","2013J","subpage"
"2527",674166,"DDD","2013J","subpage"
"2528",674346,"DDD","2013J","resource"
"2529",674029,"DDD","2013J","subpage"
"2530",674200,"DDD","2013J","resource"
"2531",674383,"DDD","2013J","url"
"2532",674058,"DDD","2013J","subpage"
"2533",674233,"DDD","2013J","resource"
"2534",674458,"DDD","2013J","url"
"2535",674093,"DDD","2013J","subpage"
"2536",674268,"DDD","2013J","resource"
"2537",673729,"DDD","2013J","oucontent"
"2538",674130,"DDD","2013J","subpage"
"2539",674309,"DDD","2013J","resource"
"2540",673994,"DDD","2013J","subpage"
"2541",674163,"DDD","2013J","subpage"
"2542",674343,"DDD","2013J","resource"
"2543",674026,"DDD","2013J","subpage"
"2544",674197,"DDD","2013J","resource"
"2545",674055,"DDD","2013J","subpage"
"2546",674229,"DDD","2013J","resource"
"2547",674453,"DDD","2013J","url"
"2548",674090,"DDD","2013J","subpage"
"2549",674265,"DDD","2013J","resource"
"2550",673726,"DDD","2013J","oucontent"
"2551",674126,"DDD","2013J","subpage"
"2552",674306,"DDD","2013J","resource"
"2553",673991,"DDD","2013J","subpage"
"2554",674160,"DDD","2013J","subpage"
"2555",674339,"DDD","2013J","resource"
"2556",674023,"DDD","2013J","subpage"
"2557",674194,"DDD","2013J","resource"
"2558",674380,"DDD","2013J","url"
"2559",674052,"DDD","2013J","subpage"
"2560",674226,"DDD","2013J","resource"
"2561",674448,"DDD","2013J","url"
"2562",674087,"DDD","2013J","subpage"
"2563",674262,"DDD","2013J","resource"
"2564",673723,"DDD","2013J","oucontent"
"2565",674123,"DDD","2013J","subpage"
"2566",674301,"DDD","2013J","resource"
"2567",673988,"DDD","2013J","subpage"
"2568",674157,"DDD","2013J","subpage"
"2569",674336,"DDD","2013J","resource"
"2570",674020,"DDD","2013J","subpage"
"2571",674191,"DDD","2013J","resource"
"2572",674377,"DDD","2013J","url"
"2573",674049,"DDD","2013J","subpage"
"2574",674223,"DDD","2013J","resource"
"2575",674445,"DDD","2013J","url"
"2576",674084,"DDD","2013J","subpage"
"2577",674257,"DDD","2013J","resource"
"2578",673543,"DDD","2013J","forumng"
"2579",674120,"DDD","2013J","subpage"
"2580",674292,"DDD","2013J","resource"
"2581",674298,"DDD","2013J","resource"
"2582",673985,"DDD","2013J","subpage"
"2583",674154,"DDD","2013J","subpage"
"2584",674333,"DDD","2013J","resource"
"2585",674017,"DDD","2013J","subpage"
"2586",674187,"DDD","2013J","resource"
"2587",674373,"DDD","2013J","url"
"2588",674046,"DDD","2013J","subpage"
"2589",674220,"DDD","2013J","resource"
"2590",674442,"DDD","2013J","url"
"2591",674080,"DDD","2013J","subpage"
"2592",674253,"DDD","2013J","resource"
"2593",673540,"DDD","2013J","forumng"
"2594",674117,"DDD","2013J","subpage"
"2595",674289,"DDD","2013J","resource"
"2596",674295,"DDD","2013J","resource"
"2597",673982,"DDD","2013J","subpage"
"2598",674151,"DDD","2013J","subpage"
"2599",674329,"DDD","2013J","resource"
"2600",674014,"DDD","2013J","subpage"
"2601",674184,"DDD","2013J","resource"
"2602",674367,"DDD","2013J","oucollaborate"
"2603",674216,"DDD","2013J","resource"
"2604",674439,"DDD","2013J","url"
"2605",674077,"DDD","2013J","subpage"
"2606",674250,"DDD","2013J","resource"
"2607",673536,"DDD","2013J","forumng"
"2608",674112,"DDD","2013J","subpage"
"2609",674286,"DDD","2013J","resource"
"2610",673973,"DDD","2013J","subpage"
"2611",673979,"DDD","2013J","subpage"
"2612",674148,"DDD","2013J","subpage"
"2613",674326,"DDD","2013J","resource"
"2614",674011,"DDD","2013J","subpage"
"2615",674181,"DDD","2013J","resource"
"2616",674363,"DDD","2013J","resource"
"2617",674043,"DDD","2013J","subpage"
"2618",674213,"DDD","2013J","resource"
"2619",674436,"DDD","2013J","url"
"2620",674073,"DDD","2013J","subpage"
"2621",674247,"DDD","2013J","resource"
"2622",673533,"DDD","2013J","forumng"
"2623",674108,"DDD","2013J","subpage"
"2624",674283,"DDD","2013J","resource"
"2625",673970,"DDD","2013J","subpage"
"2626",673976,"DDD","2013J","subpage"
"2627",674144,"DDD","2013J","subpage"
"2628",674323,"DDD","2013J","resource"
"2629",674008,"DDD","2013J","subpage"
"2630",674178,"DDD","2013J","resource"
"2631",674360,"DDD","2013J","resource"
"2632",674040,"DDD","2013J","subpage"
"2633",674433,"DDD","2013J","url"
"2634",674070,"DDD","2013J","subpage"
"2635",674244,"DDD","2013J","resource"
"2636",673529,"DDD","2013J","forumng"
"2637",674104,"DDD","2013J","subpage"
"2638",674279,"DDD","2013J","resource"
"2639",673967,"DDD","2013J","subpage"
"2640",674141,"DDD","2013J","subpage"
"2641",674320,"DDD","2013J","resource"
"2642",674005,"DDD","2013J","subpage"
"2643",674175,"DDD","2013J","resource"
"2644",674357,"DDD","2013J","resource"
"2645",674037,"DDD","2013J","subpage"
"2646",674209,"DDD","2013J","resource"
"2647",674430,"DDD","2013J","url"
"2648",674066,"DDD","2013J","subpage"
"2649",674241,"DDD","2013J","resource"
"2650",673526,"DDD","2013J","externalquiz"
"2651",674101,"DDD","2013J","subpage"
"2652",674276,"DDD","2013J","resource"
"2653",673745,"DDD","2013J","ouwiki"
"2654",674138,"DDD","2013J","subpage"
"2655",674317,"DDD","2013J","resource"
"2656",674002,"DDD","2013J","subpage"
"2657",674171,"DDD","2013J","resource"
"2658",674353,"DDD","2013J","resource"
"2659",674034,"DDD","2013J","subpage"
"2660",674206,"DDD","2013J","resource"
"2661",674427,"DDD","2013J","url"
"2662",674063,"DDD","2013J","subpage"
"2663",674238,"DDD","2013J","resource"
"2664",673523,"DDD","2013J","externalquiz"
"2665",674098,"DDD","2013J","subpage"
"2666",674273,"DDD","2013J","resource"
"2667",673739,"DDD","2013J","oucontent"
"2668",674135,"DDD","2013J","subpage"
"2669",674314,"DDD","2013J","resource"
"2670",673999,"DDD","2013J","subpage"
"2671",674168,"DDD","2013J","subpage"
"2672",674348,"DDD","2013J","resource"
"2673",674031,"DDD","2013J","subpage"
"2674",674203,"DDD","2013J","resource"
"2675",674391,"DDD","2013J","url"
"2676",674060,"DDD","2013J","subpage"
"2677",674235,"DDD","2013J","resource"
"2678",673520,"DDD","2013J","externalquiz"
"2679",674461,"DDD","2013J","url"
"2680",674095,"DDD","2013J","subpage"
"2681",674270,"DDD","2013J","resource"
"2682",673731,"DDD","2013J","oucontent"
"2683",674132,"DDD","2013J","subpage"
"2684",674311,"DDD","2013J","resource"
"2685",673996,"DDD","2013J","subpage"
"2686",674165,"DDD","2013J","subpage"
"2687",674345,"DDD","2013J","resource"
"2688",674028,"DDD","2013J","subpage"
"2689",674199,"DDD","2013J","resource"
"2690",674057,"DDD","2013J","subpage"
"2691",674232,"DDD","2013J","resource"
"2692",674457,"DDD","2013J","url"
"2693",674092,"DDD","2013J","subpage"
"2694",674267,"DDD","2013J","resource"
"2695",673728,"DDD","2013J","oucontent"
"2696",674129,"DDD","2013J","subpage"
"2697",674308,"DDD","2013J","resource"
"2698",673993,"DDD","2013J","subpage"
"2699",674162,"DDD","2013J","subpage"
"2700",674341,"DDD","2013J","resource"
"2701",674025,"DDD","2013J","subpage"
"2702",674196,"DDD","2013J","resource"
"2703",674382,"DDD","2013J","url"
"2704",674054,"DDD","2013J","subpage"
"2705",674228,"DDD","2013J","resource"
"2706",674450,"DDD","2013J","url"
"2707",674089,"DDD","2013J","subpage"
"2708",674264,"DDD","2013J","resource"
"2709",673725,"DDD","2013J","oucontent"
"2710",674125,"DDD","2013J","subpage"
"2711",674303,"DDD","2013J","resource"
"2712",673990,"DDD","2013J","subpage"
"2713",674159,"DDD","2013J","subpage"
"2714",674338,"DDD","2013J","resource"
"2715",674022,"DDD","2013J","subpage"
"2716",674193,"DDD","2013J","resource"
"2717",674379,"DDD","2013J","url"
"2718",674051,"DDD","2013J","subpage"
"2719",674225,"DDD","2013J","resource"
"2720",674447,"DDD","2013J","url"
"2721",674086,"DDD","2013J","subpage"
"2722",674259,"DDD","2013J","resource"
"2723",673546,"DDD","2013J","glossary"
"2724",674122,"DDD","2013J","subpage"
"2725",674300,"DDD","2013J","resource"
"2726",673987,"DDD","2013J","subpage"
"2727",674156,"DDD","2013J","subpage"
"2728",674335,"DDD","2013J","resource"
"2729",674019,"DDD","2013J","subpage"
"2730",674190,"DDD","2013J","resource"
"2731",674375,"DDD","2013J","url"
"2732",674048,"DDD","2013J","subpage"
"2733",674222,"DDD","2013J","resource"
"2734",674444,"DDD","2013J","url"
"2735",674083,"DDD","2013J","subpage"
"2736",674256,"DDD","2013J","resource"
"2737",673542,"DDD","2013J","forumng"
"2738",674119,"DDD","2013J","subpage"
"2739",674291,"DDD","2013J","resource"
"2740",674297,"DDD","2013J","resource"
