"","student_id","cumulative_gpa"
"6744",527742,3.25
"6745",527744,NA
"6746",527747,NA
"6747",527751,1.5
"6748",527771,1.5
"6749",527775,1.5
"6750",527799,1.5
"6751",527801,1.5
"6752",527826,7
"6753",527886,5
"6754",527917,6
"6755",527927,NA
"6756",527954,1.5
"6757",527958,NA
"6758",527964,5
"6759",527980,7
"6760",527991,1.5
"6761",528021,3.5
"6762",528023,1.5
"6763",528034,1.5
"6764",528056,1.5
"6765",528066,1.5
"6766",528075,7
"6767",528083,3
"6768",528161,5
"6769",528175,NA
"6770",528184,5
"6771",528220,NA
"6772",528250,5
"6773",528261,7
"6774",528270,NA
"6775",528271,NA
"6776",528290,NA
"6777",528351,7
"6778",528353,6
"6779",528363,NA
"6780",528420,NA
"6781",528424,1.5
"6782",528432,7
"6783",528464,4
"6784",528467,6
"6785",528506,6
"6786",528509,4
"6787",528515,NA
"6788",528517,6
"6789",528535,NA
"6790",528538,NA
"6791",528551,6
"6792",528559,6
"6793",528649,1.5
"6794",528662,5
"6795",528698,6
"6796",528699,NA
"6797",528702,1.5
"6798",528713,0.75
"6799",528734,6
"6800",528782,NA
"6801",528846,4
"6802",528892,4
"6803",528904,5
"6804",528918,NA
"6805",528923,1.5
"6806",528971,1.5
"6807",528992,6
"6808",529025,6
"6809",529030,6
"6810",529065,6
"6811",529073,NA
"6812",529078,3.25
"6813",529097,6
"6814",529153,NA
"6815",529174,5
"6816",529175,6
"6817",529190,6
"6818",529197,1.5
"6819",529201,4
"6820",529211,1.5
"6821",529212,5
"6822",529226,4
"6823",529240,6
"6824",529287,NA
"6825",529297,4
"6826",529304,4
"6827",529309,2.8
"6828",529349,7
"6829",529366,6
"6830",529381,NA
"6831",529404,5
"6832",529412,1.5
"6833",529434,1.5
"6834",529438,4
"6835",529446,1.5
"6836",529452,5
"6837",529458,NA
"6838",529486,6
"6839",529490,NA
"6840",529493,7
"6841",529502,5
"6842",529509,1.5
"6843",529512,6
"6844",529522,4
"6845",529525,NA
"6846",529550,NA
"6847",529561,7
"6848",529563,5
"6849",529565,6
"6850",529566,7
"6851",529567,7
"6852",529569,7
"6853",529572,1.5
"6854",529597,1.5
"6855",529644,7
"6856",529670,7
"6857",529684,4
"6858",529689,6
"6859",529693,5
"6860",529723,2
"6861",529760,1.5
"6862",529762,4
"6863",529789,NA
"6864",529795,1.5
"6865",529834,4
"6866",529862,7
"6867",529863,5
"6868",529864,5
"6869",529868,6
"6870",529870,7
"6871",529871,7
"6872",529975,1.5
"6873",529991,1.5
"6874",530021,0.75
"6875",530043,6
"6876",530057,5
"6877",530065,4
"6878",530087,6
"6879",530112,5
"6880",530113,NA
"6881",530148,NA
"6882",530153,1.5
"6883",530159,1.5
"6884",530172,NA
"6885",530196,NA
"6886",530226,1.5
"6887",530234,6
"6888",530266,1.5
"6889",530296,6
"6890",530344,5
"6891",530360,6
"6892",530445,7
"6893",530481,NA
"6894",530487,6
"6895",530493,1.5
"6896",530514,4
"6897",530519,NA
"6898",530558,6
"6899",530567,7
"6900",530650,6
"6901",530663,6
"6902",530669,1.5
"6903",530676,NA
"6904",530736,1.5
"6905",530748,NA
"6906",530753,1.5
"6907",530765,5
"6908",530772,6
"6909",530802,7
"6910",530841,6
"6911",530852,NA
"6912",530853,1.5
"6913",530862,6
"6914",530936,NA
"6915",530940,5
"6916",530941,6
"6917",530944,7
"6918",530967,4
"6919",530987,4
"6920",531018,7
"6921",531027,1.5
"6922",531047,2
"6923",531069,NA
"6924",531075,1.5
"6925",531077,7
"6926",531097,1.5
"6927",531124,5
"6928",531182,6
"6929",531190,5
"6930",531202,6
"6931",531205,NA
"6932",531224,1.5
"6933",531234,2.5
"6934",531243,NA
"6935",531270,7
"6936",531294,5
"6937",531340,NA
"6938",531377,1.5
"6939",531384,6
"6940",531397,1.5
"6941",531402,7
"6942",531427,1.5
"6943",531428,NA
"6944",531448,1.5
"6945",531450,5
"6946",531464,1.5
"6947",531569,1.5
"6948",531573,1.5
"6949",531629,6
"6950",531634,1.5
"6951",531643,5
"6952",531646,1.5
"6953",531709,7
"6954",531753,5
"6955",531755,4
"6956",531787,1.5
"6957",531791,4
"6958",531845,1.5
"6959",531865,6
"6960",531871,6
"6961",531894,NA
"6962",531896,1.5
"6963",531905,6
"6964",531924,4
"6965",532020,4
"6966",532034,1.5
"6967",532049,1.5
"6968",532050,1.5
"6969",532062,NA
"6970",532114,NA
"6971",532116,5
"6972",532121,1.5
"6973",532140,6
"6974",532144,4
"6975",532194,NA
"6976",532236,6
"6977",532254,6
"6978",532267,NA
"6979",532274,4
"6980",532335,5
"6981",532350,1.5
"6982",532396,NA
"6983",532413,6
"6984",532428,4
"6985",532436,7
"6986",532440,5
"6987",532441,NA
"6988",532464,1.5
"6989",532477,4
"6990",532491,5.5
"6991",532500,1.5
"6992",532512,NA
"6993",532531,1.5
"6994",532534,1.5
"6995",532565,1.36
"6996",532575,0.75
"6997",532578,6
"6998",532579,6.67
"6999",532584,1.5
"7000",532589,5
"7001",532608,6
"7002",532615,7
"7003",532617,6
"7004",532627,4
"7005",532648,NA
"7006",532649,1.5
"7007",532665,5
"7008",532683,NA
"7009",532695,4
"7010",532703,NA
"7011",532710,1.5
"7012",532715,6
"7013",532718,5.33
"7014",532739,1.5
"7015",532741,1.5
"7016",532745,4
"7017",532750,6
"7018",532779,4
"7019",532839,0.75
"7020",532846,3
"7021",532855,6
"7022",532859,1.5
"7023",532862,1.5
"7024",532863,1.5
"7025",532868,5
"7026",532869,6
"7027",532886,4
"7028",532895,NA
"7029",532941,1.5
"7030",532950,4
"7031",532968,7
"7032",532988,1.5
"7033",533004,2.75
"7034",533006,NA
"7035",533012,1.5
"7036",533016,NA
"7037",533044,5
"7038",533054,1.5
"7039",533068,4
"7040",533077,4
"7041",533091,6
"7042",533134,6
"7043",533140,NA
"7044",533141,1.5
"7045",533164,NA
"7046",533172,5
"7047",533198,NA
"7048",533201,6
"7049",533209,5
"7050",533210,6
"7051",533217,6
"7052",533291,5
"7053",533301,6
"7054",533311,7
"7055",533321,7
"7056",533324,5
"7057",533347,1.5
"7058",533348,NA
"7059",533365,1.5
"7060",533418,7
"7061",533485,7
"7062",533512,1.5
"7063",533522,1.5
"7064",533523,4
"7065",533527,6
"7066",533535,6
"7067",533545,1.5
"7068",533614,7
"7069",533689,1.5
"7070",533697,NA
"7071",533709,1.5
"7072",533722,6
"7073",533839,6
"7074",533874,NA
"7075",533877,7
"7076",533929,7
"7077",533969,1.5
"7078",533975,5
"7079",533988,4
"7080",533996,NA
"7081",533997,NA
"7082",534014,4
"7083",534018,NA
"7084",534037,7
"7085",534051,4
"7086",534064,6
"7087",534086,6
"7088",534093,6
"7089",534112,NA
"7090",534133,4
"7091",534143,1.5
"7092",534151,NA
"7093",534163,4
"7094",534201,4
"7095",534203,2
"7096",534234,1.5
"7097",534251,1.5
"7098",534318,NA
"7099",534323,4
"7100",534343,6
"7101",534346,1.5
"7102",534349,NA
"7103",534360,6
"7104",534371,7
"7105",534373,6
"7106",534428,4
"7107",534431,6
"7108",534432,4
"7109",534457,4
"7110",534588,NA
"7111",534602,7
"7112",534609,1.5
"7113",534647,1.5
"7114",534652,5
"7115",534672,1.5
"7116",534698,6
"7117",534709,1.5
"7118",534715,5
"7119",534733,6
"7120",534744,1.5
"7121",534750,6
"7122",534765,6
"7123",534777,NA
"7124",534784,6
"7125",534792,6
"7126",534816,5
"7127",534854,1.5
"7128",534856,5
"7129",534884,NA
"7130",534892,6
"7131",534908,1.5
"7132",534910,5
"7133",534913,4
"7134",534944,NA
"7135",534946,4
"7136",534952,6
"7137",534958,7
"7138",534962,NA
"7139",534983,4
"7140",534989,1.5
"7141",534991,1.5
"7142",534998,6
"7143",535012,1.5
"7144",535037,7
"7145",535047,5
"7146",535052,NA
"7147",535077,4
"7148",535131,6
"7149",535140,4
"7150",535145,5
"7151",535152,NA
"7152",535155,NA
"7153",535161,5
"7154",535215,5
"7155",535220,0.75
"7156",535259,4.25
"7157",535269,0.75
"7158",535276,NA
"7159",535278,1.5
"7160",535324,1.5
"7161",535328,6
"7162",535351,1.5
"7163",535379,5
"7164",535390,NA
"7165",535396,NA
"7166",535407,6
"7167",535424,1.5
"7168",535460,1.5
"7169",535462,1.5
"7170",535463,NA
"7171",535468,6
"7172",535486,NA
"7173",535506,4
"7174",535529,1.5
"7175",535530,6
"7176",535542,NA
"7177",535548,4
"7178",535605,7
"7179",535620,1.5
"7180",535628,6
"7181",535632,1.5
"7182",535648,1.5
"7183",535662,5
"7184",535671,3.6
"7185",535682,1.5
"7186",535707,NA
"7187",535755,6
"7188",535760,5
"7189",535773,5
"7190",535778,1.5
"7191",535794,1.5
"7192",535799,5
"7193",535800,4
"7194",535804,7
"7195",535807,4
"7196",535820,4
"7197",535831,6
"7198",535833,4
"7199",535963,7
"7200",535986,6
"7201",535997,NA
"7202",536032,3.17
"7203",536038,NA
"7204",536046,1.5
"7205",536103,0.56
"7206",536112,4
"7207",536125,6
"7208",536145,NA
"7209",536147,1.5
"7210",536170,7
"7211",536178,7
"7212",536188,6
"7213",536189,7
"7214",536199,4
"7215",536203,NA
"7216",536205,4
"7217",536210,NA
"7218",536214,6
"7219",536261,6
"7220",536270,NA
"7221",536276,6
"7222",536286,6
"7223",536296,4
"7224",536318,6
"7225",536331,5
"7226",536351,6
"7227",536435,1.5
"7228",536442,NA
"7229",536452,5
"7230",536455,7
"7231",536475,6
"7232",536510,NA
"7233",536536,0.75
"7234",536556,7
"7235",536591,5
"7236",536593,4
"7237",536629,6
"7238",536632,4
"7239",536636,1.5
"7240",536647,1.5
"7241",536649,6
"7242",536660,1.5
"7243",536663,NA
"7244",536666,5
"7245",536681,NA
"7246",536696,1.5
"7247",536698,6
"7248",536711,NA
"7249",536722,1.5
"7250",536726,4
"7251",536736,NA
"7252",536767,1.5
"7253",536805,4
"7254",536825,NA
"7255",536843,1.5
"7256",536852,1.5
"7257",536856,1.5
"7258",536900,4
"7259",536906,4
"7260",536926,6
"7261",536930,4
"7262",536941,6
"7263",536950,5
"7264",536963,7
"7265",536979,4
"7266",536984,6
"7267",536992,6
"7268",537028,1.5
"7269",537077,6
"7270",537081,4
"7271",537115,1.5
"7272",537133,0.75
"7273",537138,4
"7274",537139,1.5
"7275",537151,NA
"7276",537162,5
"7277",537171,6
"7278",537181,1.5
"7279",537193,6
"7280",537194,5
"7281",537255,5
"7282",537259,1.5
"7283",537271,1.5
"7284",537322,4.2
"7285",537328,6
"7286",537335,NA
"7287",537342,7
"7288",537373,5
"7289",537392,NA
"7290",537394,NA
"7291",537414,5
"7292",537434,7
"7293",537452,1.5
"7294",537463,NA
"7295",537464,6
"7296",537473,4
"7297",537488,5
"7298",537515,6
"7299",537558,5
"7300",537572,5
"7301",537577,5
"7302",537603,2.75
"7303",537605,1.5
"7304",537606,1.5
"7305",537622,2.4
"7306",537640,7
"7307",537645,6
"7308",537652,NA
"7309",537654,2
"7310",537656,5
"7311",537658,4
"7312",537662,1.5
"7313",537670,1.5
"7314",537672,1.5
"7315",537674,1.5
"7316",537679,6
"7317",537683,1.5
"7318",537687,7
"7319",537688,5
"7320",537698,5
"7321",537700,1.5
"7322",537703,7
"7323",537704,4
"7324",537747,6
"7325",537756,4
"7326",537811,7
"7327",537844,1.5
"7328",537868,1.5
"7329",537875,6
"7330",537898,4
"7331",537905,6
"7332",537926,1.5
"7333",537929,6
"7334",537938,4
"7335",537942,6
"7336",537955,5
"7337",537962,5
"7338",537980,6
"7339",537995,4
"7340",538040,4
"7341",538045,4
"7342",538051,1.5
"7343",538069,NA
"7344",538102,5
"7345",538131,NA
"7346",538138,NA
"7347",538196,NA
"7348",538202,4
"7349",538210,6
"7350",538221,6
"7351",538232,NA
"7352",538251,7
"7353",538611,4
"7354",538701,5
"7355",538863,7
"7356",538887,3.5
"7357",538897,6
"7358",538903,1.5
"7359",538916,7
"7360",538918,1.5
"7361",538941,7
"7362",538942,5
"7363",538949,5
"7364",538987,7
"7365",539043,1.5
"7366",539056,5
"7367",539060,NA
"7368",539063,7
"7369",539066,1.5
"7370",539117,4
"7371",539142,1.5
"7372",539186,0.75
"7373",539209,1.5
"7374",539219,1.5
"7375",539232,NA
"7376",539241,6
"7377",539253,4
"7378",539262,NA
"7379",539265,4
"7380",539303,6
"7381",539308,2.75
"7382",539328,0.9
"7383",539332,6
"7384",539345,4
"7385",539359,7
"7386",539364,1.5
"7387",539365,5
"7388",539385,4
"7389",539401,NA
"7390",539408,NA
"7391",539418,7
"7392",539436,1.5
"7393",539440,7
"7394",539444,5
"7395",539451,3.25
"7396",539497,6
"7397",539514,6.33
"7398",539558,5
"7399",539572,4
"7400",539588,1.5
"7401",539622,6
"7402",539635,6
"7403",539643,4
"7404",539670,1.5
"7405",539675,1.5
"7406",539695,1.5
"7407",539727,NA
"7408",539737,4
"7409",539759,7
"7410",539784,7
"7411",539872,NA
"7412",539886,1.5
"7413",539891,NA
"7414",539894,5
"7415",539896,6
"7416",539922,2.67
"7417",539945,2
"7418",539953,1.5
"7419",539962,1.5
"7420",539963,7
"7421",539971,1.5
"7422",539990,1.5
"7423",539994,4
"7424",540005,4
"7425",540054,6
"7426",540055,5
"7427",540147,6
"7428",540155,NA
"7429",540160,7
"7430",540184,5
"7431",540207,4
"7432",540209,1.5
"7433",540219,7
"7434",540224,6
"7435",540249,1.5
"7436",540293,5
"7437",540298,1.5
"7438",540310,4
"7439",540503,4
"7440",540509,3.5
"7441",540511,6
"7442",540513,6
"7443",540521,1.5
"7444",540530,2
"7445",540547,1.5
"7446",540549,6
"7447",540558,7
"7448",540568,NA
"7449",540577,6
"7450",540581,5
"7451",540592,1.5
"7452",540602,7
"7453",540605,1.5
"7454",540607,4
"7455",540614,5
"7456",540637,1.5
"7457",540656,5
"7458",540682,5
"7459",540686,6
"7460",540694,2
"7461",540713,4
"7462",540723,4
"7463",540727,6
"7464",540750,6
"7465",540758,3.25
"7466",540759,NA
"7467",540780,6
"7468",540787,NA
"7469",540800,5
"7470",540801,NA
"7471",540806,4
"7472",540821,1.5
"7473",540826,1.5
"7474",540848,4
"7475",540909,NA
"7476",540918,NA
"7477",540920,NA
"7478",540947,4
"7479",540997,NA
"7480",541000,5
"7481",541003,1.5
"7482",541013,5
"7483",541040,0.5
"7484",541044,NA
"7485",541048,1.5
"7486",541073,5
"7487",541101,4
"7488",541108,4
"7489",541113,4
"7490",541171,0.5
"7491",541174,6
"7492",541184,NA
"7493",541196,NA
"7494",541202,NA
"7495",541228,1.5
"7496",541231,1.5
"7497",541232,6
"7498",541252,1.5
"7499",541274,7
"7500",541281,NA
"7501",541315,4
"7502",541327,0.5
"7503",541349,6
"7504",541363,4
"7505",541418,6
"7506",541476,6
"7507",541482,4.5
"7508",541521,6
"7509",541523,4
"7510",541531,5
"7511",541532,NA
"7512",541538,1.5
"7513",541579,6
"7514",541586,6
"7515",541697,6
"7516",541702,6
"7517",541706,1.5
"7518",541708,7
"7519",541753,6
"7520",541763,1.5
"7521",541764,5
"7522",541765,7
"7523",541768,4
"7524",541769,1.5
"7525",541774,1.5
"7526",541781,6
"7527",541783,4
"7528",541794,6
"7529",541803,4
"7530",541808,5
"7531",541822,4
"7532",541832,5
"7533",541838,NA
"7534",541887,NA
"7535",541890,1.5
"7536",541921,6
"7537",541973,1.5
"7538",541977,1.5
"7539",541999,1.5
"7540",542003,5
"7541",542010,NA
"7542",542012,1.5
"7543",542020,5
"7544",542026,4
"7545",542036,5
"7546",542049,4
"7547",542050,3
"7548",542054,3.75
"7549",542084,5
"7550",542100,7
"7551",542115,1.5
"7552",542164,5
"7553",542167,4
"7554",542172,NA
"7555",542180,4
"7556",542202,6
"7557",542205,6
"7558",542259,NA
"7559",542260,1.5
"7560",542279,6
"7561",542287,4
"7562",542291,4
"7563",542293,5
"7564",542296,4
"7565",542356,1.5
"7566",542372,1.5
"7567",542386,7
"7568",542394,NA
"7569",542396,NA
"7570",542423,NA
"7571",542466,4
"7572",542476,NA
"7573",542506,7
"7574",542524,6
"7575",542536,5
"7576",542543,1.5
"7577",542547,4
"7578",542550,NA
"7579",542557,7
"7580",542558,5
"7581",542562,0.71
"7582",542574,7
"7583",542613,4
"7584",542635,6
"7585",542646,6
"7586",542653,5
"7587",542657,NA
"7588",542663,1.5
"7589",542687,1.5
"7590",542692,1.5
"7591",542707,6
"7592",542745,1.5
"7593",542748,7
"7594",542987,6
"7595",542991,1.5
"7596",543010,1.5
"7597",543019,7
"7598",543021,NA
"7599",543054,1.5
"7600",543060,4
"7601",543113,4
"7602",543124,6
"7603",543140,1.5
"7604",543155,NA
"7605",543165,6
"7606",543170,1.5
"7607",543180,4
"7608",543202,6
"7609",543279,4
"7610",543295,1.5
"7611",543340,6
"7612",543351,4
"7613",543356,5
"7614",543361,NA
"7615",543384,7
"7616",543386,NA
"7617",543408,NA
"7618",543415,6
"7619",543417,1.67
"7620",543418,NA
"7621",543421,NA
"7622",543428,5
"7623",543432,NA
"7624",543436,4
"7625",543439,5
"7626",543447,6
"7627",543459,5
"7628",543473,6
"7629",543474,5
"7630",543475,3.75
"7631",543478,1.5
"7632",543481,1.5
"7633",543482,NA
"7634",543510,5
"7635",543533,NA
"7636",543536,1.5
"7637",543573,5
"7638",543599,7
"7639",543607,5
"7640",543630,1.5
"7641",543643,6
"7642",543648,1.5
"7643",543653,1.5
"7644",543663,NA
"7645",543678,1.5
"7646",543686,4
"7647",543719,1.5
"7648",543723,5
"7649",543749,1.5
"7650",543756,6
"7651",543763,6
"7652",543785,NA
"7653",543788,6.5
"7654",543789,7
"7655",543798,1.5
"7656",543818,1.5
"7657",543825,4
"7658",543853,6
"7659",543860,4
"7660",543910,1.5
"7661",543919,4
"7662",543924,1.5
"7663",543926,NA
"7664",543931,7
"7665",543948,4.25
"7666",543953,5
"7667",543963,NA
"7668",543970,1.5
"7669",543976,NA
"7670",544017,1.5
"7671",544021,NA
"7672",544031,NA
"7673",544052,4.67
"7674",544053,5
"7675",544055,6
"7676",544063,1.5
"7677",544090,5.5
"7678",544091,5
"7679",544092,6
"7680",544098,4
"7681",544103,6
"7682",544108,1.5
"7683",544122,6
"7684",544140,1.5
"7685",544141,1.5
"7686",544155,1.5
"7687",544173,7
"7688",544186,7
"7689",544195,1.5
"7690",544207,7
"7691",544212,7
"7692",544226,1.5
"7693",544249,7
"7694",544253,5
"7695",544267,7
"7696",544271,7
"7697",544284,4
"7698",544289,4
"7699",544295,2.75
"7700",544296,NA
"7701",544307,5
"7702",544313,6
"7703",544319,NA
"7704",544351,1.5
"7705",544383,7
"7706",544444,NA
"7707",544455,4
"7708",544467,2
"7709",544479,5
"7710",544490,4
"7711",544499,NA
"7712",544500,1.5
"7713",544519,1.5
"7714",544530,6
"7715",544532,5
"7716",544543,1.5
"7717",544576,5
"7718",544587,1.5
"7719",544593,5
"7720",544594,6.5
"7721",544603,1.5
"7722",544612,NA
"7723",544615,1.5
"7724",544627,0.75
"7725",544632,5
"7726",544639,1.5
"7727",544642,5
"7728",544649,NA
"7729",544651,NA
"7730",544697,1.5
"7731",544720,1.5
"7732",544741,5
"7733",544745,2
"7734",544791,2.5
"7735",544839,7
"7736",544847,1.5
"7737",544848,5
"7738",544850,6
"7739",544859,5
"7740",544880,1.5
"7741",544881,4
"7742",544890,4
"7743",544894,5
"7744",544898,1.5
"7745",544907,1.5
"7746",544930,NA
"7747",544942,NA
"7748",544943,1.5
"7749",544963,6
"7750",544978,1.5
"7751",544982,4
"7752",544989,1.5
"7753",544991,7
"7754",545041,1.5
"7755",545045,1.5
"7756",545048,4
"7757",545080,1.5
"7758",545083,1.5
"7759",545093,7
"7760",545115,1.5
"7761",545118,1.5
"7762",545119,0.75
"7763",545146,4
"7764",545164,5
"7765",545179,1.5
"7766",545191,5
"7767",545196,4
"7768",545200,5
"7769",545211,5
"7770",545223,0.75
"7771",545229,7
"7772",545245,1.5
"7773",545254,5
"7774",545255,4.6
"7775",545297,1.5
"7776",545298,4
"7777",545340,1.5
"7778",545376,NA
"7779",545377,4
"7780",545379,5
"7781",545384,1.5
"7782",545387,0.75
"7783",545392,6
"7784",545443,6
"7785",545462,5
"7786",545480,NA
"7787",545493,5
"7788",545604,1.5
"7789",545637,6
"7790",545658,6
"7791",545665,1.5
"7792",545693,NA
"7793",545697,1.5
"7794",545702,4
"7795",545704,2.75
"7796",545720,4
"7797",545725,NA
"7798",545740,5.5
"7799",545741,6
"7800",545747,5
"7801",545751,4
"7802",545752,4
"7803",545758,5.25
"7804",545769,4
"7805",545785,1.5
"7806",545791,NA
"7807",545803,1.5
"7808",545909,5
"7809",545916,1.5
"7810",545918,NA
"7811",545944,NA
"7812",545951,NA
"7813",545962,5
"7814",545964,5
"7815",545991,1.5
"7816",545993,1.5
"7817",546000,1.5
"7818",546019,1.5
"7819",546025,1.5
"7820",546040,4
"7821",546048,1.5
"7822",546052,6
"7823",546054,5
"7824",546065,5
"7825",546071,6
"7826",546074,6
"7827",546089,5
"7828",546097,1.5
"7829",546136,NA
"7830",546139,NA
"7831",546141,1.5
"7832",546157,4
"7833",546164,NA
"7834",546191,1.5
"7835",546192,1.5
"7836",546195,1.5
"7837",546196,6
"7838",546202,3.25
"7839",546215,4
"7840",546221,5
"7841",546243,NA
"7842",546250,4
"7843",546262,NA
"7844",546286,1.5
